web_scraper_order,web_scraper_start_url,ingredient_link,ingredient_link-href,ingredient_name,rating,benefits,categories,INFO_GLANCE
"1766117630-856","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dipropylene-glycol.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dipropylene Glycol","Rating: Good","","Categories: Texture Enhancer, Solvent","Synthetic slip agent, texturizer, and solventByproduct made during the production of propylene glycolColorless, odorless liquidRuled safe as used in cosmetics"
"1766117635-857","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-di-ppg-3-myristyl-ether-adipate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Di-PPG-3 Myristyl Ether Adipate","Rating: Good","Benefits: Hydration","Categories: Film-Forming Agent, Emollient, Solvent",""
"1766117640-858","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dipotassium-phosphate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dipotassium Phosphate","Rating: Good","","Categories: pH Adjuster/Stabilizer",""
"1766117646-859","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dipentaerythrityl-tri-polyhydroxystearate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dipentaerythrityl Tri-Polyhydroxystearate","Rating: Good","Benefits: Hydration","Categories: Emollient, Film-Forming Agent, Humectant","Film-forming emollient that is known for adding water-resistance properties (popular in sunscreens)Helps bind moisture and improves formulary textureWorks well to disperse pigments in makeup formulationsIn hair care, this ingredient reduces frizz"
"1766117651-860","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dipentaerythrityl-tetrabehenate-polyhydroxystearat.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dipentaerythrityl Tetrabehenate/Polyhydroxystearate","Rating: Good","Benefits: Hydration","Categories: Texture Enhancer","Made by combining two fatty acids and a humectantMay be plant-derived or syntheticBinds moisture to skinEnhances application of skin care due to its slip-modifying properties"
"1766117656-861","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dipentaerythrityl-hexahydroxystearate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dipentaerythrityl Hexahydroxystearate","Rating: Good","Benefits: Hydration","Categories: Emollient, Emulsifier, Texture Enhancer","Functions as an emulsifying agent and viscosity adjuster in skin care formulationsImparts skin conditioning benefitsAlso used as part of the blend dipentaerythrityl hexahydroxystearate/hexastearate/hexarosinateFound in creams, lipsticks, hair conditioners, balms, gels, and other cosmetic products"
"1766117662-862","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dipentaerythrityl-hexacaprylate-hexacaprate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dipentaerythrityl Hexacaprylate/Hexacaprate","Rating: Good","Benefits: Hydration","Categories: Emollient, Emulsifier, Texture Enhancer","A mixture of fatty acidsUsed as an emollient, emulsifier, and thickening agent in skin care productsCan also function as a cosmetic pigment dispersantDescribed as leaving a soft, cushiony feel on skin"
"1766117667-863","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dimethylsilanol-hyaluronate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dimethylsilanol Hyaluronate","Rating: Good","Benefits: Hydration","Categories: Humectant","Derived from sodium hyaluronateHas moisturizing propertiesAlso claimed to have firming abilities"
"1766117673-864","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dimethyl-isosorbide.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dimethyl Isosorbide","Rating: Good","","Categories: Solvent, Texture Enhancer","Synthetic or plant-derived solventHelps control the viscosity of cosmeticsPermits controlled, sustained delivery of antioxidantsConsidered safe and non-irritating as used in cosmetics"
"1766117678-865","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dimethyl-capramide.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dimethyl Capramide","Rating: Good","","Categories: Solvent, pH Adjuster/Stabilizer",""
"1766117683-866","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dimethiconol.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dimethiconol","Rating: Good","Benefits: Hydration","Categories: Silicone, Emollient","Skin-conditioning emollient that helps preserve hydrationEnhances formulary texture for more elegant aestheticsAlso used in hair care products as a conditioning agentDeemed a safe cosmetic ingredient by the CIR Expert Panel"
"1766117689-867","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dimethicone-crosspolymer.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dimethicone Crosspolymer","Rating: Good","","Categories: Silicone, Texture Enhancer, Polymer","A derivative of the silicone dimethiconeUsed as a stabilizer, suspending agent, and thickenerConsidered safe as used in cosmeticsIs non-occlusive, meaning it does not “suffocate” skin"
"1766117694-868","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dimethicone-copolyol.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dimethicone Copolyol","Rating: Good","Benefits: Hydration","Categories: Silicone, Emollient",""
"1766117699-869","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dimethicone-vinyl-dimethicone-crosspolymer.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dimethicone/Vinyl Dimethicone Crosspolymer","Rating: Good","","Categories: Silicone, Texture Enhancer, Polymer","A type of silicone powderCan be difficult to disperse in a formulationUsed to give products a unique, ""powdery"" silky feelHas some oil absorption propertiesRuled safe as used in cosmetics and is unable to penetrate skin"
"1766117705-870","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dimethicone-peg-10-15-crosspolymer.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dimethicone/PEG-10/15 Crosspolymer","Rating: Good","Benefits: Hydration","Categories: Silicone, Emollient, Polymer",""
"1766117710-871","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dimethicone-bis-isobutyl-ppg-20-crosspolymer.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer","Rating: Good","Benefits: Hydration","Categories: Polymer, Emollient, Silicone, Texture Enhancer","Synthetic cross-linked polymerEnhances formula textureUsed in amounts between .1% and 2%CIR Expert Panel deemed safe for use in cosmetics"
"1766117715-872","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dimer-tripeptide-43.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dimer Tripeptide-43","Rating: Good","Benefits: Anti-Aging","Categories: Antioxidant, Peptides","Developed by AshlandPart of a blend called Prolixir S20™Claimed to improve fine lines and wrinkles"
"1766117721-873","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dimer-dilinoleyl-dimer-dilinoleate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dimer Dilinoleyl Dimer Dilinoleate","Rating: Good","Benefits: Hydration","Categories: Emollient, Texture Enhancer",""
"1766117726-874","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dilauryl-thiodipropionate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dilauryl Thiodipropionate","Rating: Good","Benefits: Anti-Aging, Dark Spot Fading","Categories: Antioxidant","Offers antioxidant properties for skinPlays a role in fading the look of dark spotsHelps stabilize cosmetic formulasDeemed safe as used in cosmetics"
"1766117731-875","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diisostearyl-polyglyceryl-3-dimer-dilinoleate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diisostearyl Polyglyceryl-3 Dimer Dilinoleate","Rating: Good","Benefits: Hydration","Categories: Emulsifier, Emollient",""
"1766117737-876","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diisostearyl-malate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diisostearyl Malate","Rating: Good","Benefits: Hydration","Categories: Emollient, Solvent","Emollient made from a fatty alcohol + malic acidExcellent moisturizing + softening propertiesAids pigment dispersion in makeupConsidered more stable for lipsticks than castor oilMay be synthetic or animal-derived"
"1766117742-877","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diisostearyl-dimer-dilinoleate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diisostearyl Dimer Dilinoleate","Rating: Good","Benefits: Hydration","Categories: Emollient",""
"1766117748-878","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diisostearoyl-trimethylolpropane-siloxy-silicate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diisostearoyl Trimethylolpropane Siloxy Silicate","Rating: Good","Benefits: Hydration","Categories: Emollient, Silicone",""
"1766117753-879","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diisopropyl-sebacate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diisopropyl Sebacate","Rating: Good","Benefits: Hydration","Categories: Emollient, Film-Forming Agent, Solvent","Synthetic or plant-derived emollient and plasticizerHelps soften skin + improve product aestheticsMakes heavier emollients feel less greasyDeemed safe as used in cosmetics"
"1766117758-880","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diisopropyl-dimer-dilinoleate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diisopropyl Dimer Dilinoleate","Rating: Good","Benefits: Hydration","Categories: Emollient",""
"1766117764-881","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diisopropyl-adipate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diisopropyl Adipate","Rating: Good","Benefits: Hydration","Categories: Emollient, Texture Enhancer, Film-Forming Agent","Fatty acid ester of isopropyl alcohol and adipic acidBest known for emollient/skin conditioning benefitsAlso works to help improve formula aestheticsSafe as used in current concentrations"
"1766117769-882","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diisooctyl-succinate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diisooctyl Succinate","Rating: Good","Benefits: Hydration","Categories: Emollient","Liquid emollient that lends a cushiony texture and silky finish to creams and balmsMay also be used to disperse sunscreen ingredientsWorks as a binding agent in cosmetic powdersMay be plant-derived or synthetic"
"1766117774-883","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dihydroxyacetone.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dihydroxyacetone","Rating: Good","","Categories: Coloring Agent/Pigment","AKA DHAReacts with amino acids found in the top layers of skin to create a shade of brownUsed in self tannersSafe when applied topically"
"1766117779-884","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dihydrocholeth-30.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dihydrocholeth-30","Rating: Good","","Categories: Emulsifier, Cleansing Agent",""
"1766117785-885","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diglucosyl-gallic-acid.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diglucosyl Gallic Acid","Rating: Good","Benefits: Anti-Aging, Dark Spot Fading","Categories: Antioxidant","Synthetic antioxidantDerivative of benzoic acidFights discolorations and rednessLimited research but what’s been done is promising"
"1766117790-886","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diethylhexyl-syringylidenemalonate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diethylhexyl Syringylidenemalonate","Rating: Good","Benefits: Anti-Aging","Categories: Antioxidant","An ester that functions as an antioxidant and photostabilizerStabilizes UV filters, especially avobenzoneCan increase critical wavelength (amount of UVA protection) in sunscreen formulasHelps boost SPF of sunscreen formulas"
"1766117795-887","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diethylhexyl-malate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diethylhexyl Malate","Rating: Good","","Categories: Emollient",""
"1766117801-888","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diethylhexyl-carbonate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diethylhexyl Carbonate","Rating: Good","","Categories: Emollient",""
"1766117806-889","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diethylhexyl-butamido-triazone.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Diethylhexyl Butamido Triazone","Rating: Good","Benefits: Anti-Aging","Categories: UV Filters","Synthetic, oil-soluble UV filterProtects against UVB rays and select UVA raysExhibits good SPF abilities at lower concentrationsApproved for use in the European Union at a maximum concentration of 10%"
"1766117811-890","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dicetyl-phosphate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dicetyl Phosphate","Rating: Good","","Categories: Emulsifier, Cleansing Agent","Works as a mild cleansing agent and emulsifierHelps control the thickness of liquidsKeeps water and oil phases of a formula from separatingMay be plant- or animal-derived or synthetic"
"1766117817-891","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dicaprylyl-ether.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dicaprylyl Ether","Rating: Good","Benefits: Hydration","Categories: Emollient","Oil derived from caprylic acid, a fatty acid found in coconut and palm kernel oilsProvides smooth spreadability and non-greasy emolliencyCan be used to enhance formulary texture for more pleasing aestheticsDescribed as a clear oily liquid in raw material form"
"1766117822-892","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dicaprylyl-carbonate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dicaprylyl Carbonate","Rating: Good","Benefits: Hydration","Categories: Emollient, Solvent","A fast-spreading, dry skin-conditioning agent, emollient, and solventHelps enhance the absorption of other ingredientsMay be derived from synthetic or animal sourcesDeemed safe as used in cosmetics"
"1766117828-893","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dibutyl-adipate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dibutyl Adipate","Rating: Good","Benefits: Hydration","Categories: Emollient, Film-Forming Agent, Solvent","Ester blend of a fatty alcohol and fatty acidOffers skin-smoothing emolliencyServes as a solvent for UV filtersEnhances spread and overall aesthetics"
"1766117833-894","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dha.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","DHA","Rating: Good","","Categories: Coloring Agent/Pigment",""
"1766117838-895","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dextrin.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dextrin","Rating: Good","Benefits: Oil Control","Categories: Texture Enhancer, Absorbent",""
"1766117843-896","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dextran.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dextran","Rating: Good","Benefits: Hydration","","Type of sugar that has water-binding properties for skinHelps skin maintain hydrationAlso used to create a skin care product’s hydrogel structureFirst discovered by French chemist Louis Pasteur"
"1766117849-897","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-detergent-cleansing-agent.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Detergent Cleansing Agent","Rating: Good","","Categories: Cleansing Agent",""
"1766117854-898","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-deoxyribonucleic-acid.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Deoxyribonucleic Acid","Rating: Good","","Categories: Humectant",""
"1766117859-899","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-deionized-demineralized-water.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Deionized/Demineralized Water","Rating: Good","Benefits: Hydration","Categories: Solvent",""
"1766117865-900","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dehydroacetic-acid.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Dehydroacetic Acid","Rating: Good","","Categories: Preservative",""
"1766117870-901","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-decyloxazolidinone.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Decyloxazolidinone","Rating: Good","","Categories: Antibacterial, Emollient","Functions as a preservativeAlso a skin conditioning ingredientConsidered non-irritatingKnown by the trade name DERMAC SR-38"
"1766117875-902","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-decyl-oleate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Decyl Oleate","Rating: Good","","Categories: Emollient",""
"1766117881-903","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-decyl-glucoside.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Decyl Glucoside","Rating: Good","","Categories: Cleansing Agent","Primarily used as a surfactant (cleansing agent)Known for producing desirable foaming properties in shampoos and cleansersCan also function as an emulsion stabilizerDeemed safe by the Cosmetic Ingredient Review Expert Panel"
"1766117886-904","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-decylene-glycol.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Decylene Glycol","Rating: Good","Benefits: Hydration","Categories: Humectant","A synthetic, skin-softening glycolCan add slip to improve product textureHigher amounts improve the penetration of other ingredientsCan help bolster a skin care product’s preservative system"
"1766117891-905","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-decapeptide-52.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","Decapeptide-52","Rating: Good","Benefits: Anti-Aging","Categories: Peptides","Also called peptide 14 or OS-01Developed by the brand OneSkinClaims say it interrupts cellular senescenceMore independent research needed"
"1766117897-906","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dea-oleth-10-phosphate.html?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2600&fdid=ingredients","DEA Oleth-10 Phosphate","Rating: Good","","Categories: Emulsifier, Cleansing Agent",""
