web_scraper_order,web_scraper_start_url,ingredient_link,ingredient_link-href,ingredient_name,rating,benefits,categories,INFO_GLANCE
"1766126672-281","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-hoya-lacunosa-flower-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Hoya Lacunosa Flower Extract","Rating: Bad","","Categories: Fragrance: Synthetic and Natural, Plant Extracts","Derived from the flowers of the Hoya lacunosa plantPoses potential risk of skin sensitization due to fragrant compoundsLacking independent research to support supplier claimsAlternative names include cinnamon-scented wax plant and porcelain flower extract"
"1766126677-282","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-hedera-helix.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Hedera Helix Extract","Rating: Bad","","Categories: Irritant, Plant Extracts, Antioxidant","Commonly known as English ivy extractContains phytosterols and flavonoidsAlso a source of skin-irritating falcarinolResearch has shown allergic reactions to cosmetics containing this ingredient"
"1766126683-283","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-geraniol.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Geraniol","Rating: Bad","","Categories: Fragrance: Synthetic and Natural, Irritant",""
"1766126688-284","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-formaldehyde-releasing-preservative.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Formaldehyde-Releasing Preservative","Rating: Bad","","Categories: Preservative","A common type of preservative found in cosmeticsNo higher level of skin reaction to formaldehyde-releasing preservativesThere is concern when formaldehyde-releasing preservatives are present in a formulation that also includes amines"
"1766126694-285","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-farnesyl-acetate.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Farnesyl Acetate","Rating: Bad","","Categories: Fragrance: Synthetic and Natural, Antioxidant",""
"1766126699-286","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-farnesol.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Farnesol","Rating: Bad","","Categories: Fragrance: Synthetic and Natural, Plant Extracts, Antioxidant",""
"1766126704-287","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dmdm-hydantoin.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","DMDM Hydantoin","Rating: Bad","","Categories: Preservative",""
"1766126709-288","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dmae.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","DMAE","Rating: Bad","","Categories: pH Adjuster/Stabilizer","Also known as dimethyl MEAResearch shows it may promote skin firmnessHowever, results are short lived and can result in destruction of firming skin substancesRequires a pH of 10 to remain efficacy and stability"
"1766126715-289","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dimethyl-mea.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Dimethyl MEA","Rating: Bad","","Categories: pH Adjuster/Stabilizer",""
"1766126720-290","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-dicalcium-phosphate.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Dicalcium Phosphate","Rating: Bad","","Categories: Irritant, Occlusive/Opacifying Agent","White powder that can be used to create abrasive formulations (think gritty exfoliating scrubs)May also be formulated in a non-abrasive way for use as an opacifying agent in makeupCan inhibit the transfer/smearing of makeupPopular in oral care products, such as toothpaste."
"1766126725-291","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diazolidinyl-urea.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Diazolidinyl Urea","Rating: Bad","","Categories: Preservative",""
"1766126731-292","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diatomaceous-earth.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Diatomaceous Earth","Rating: Bad","","Categories: Exfoliant, Irritant",""
"1766126736-293","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-diamond-powder.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Diamond Powder","Rating: Bad","","Categories: Exfoliant, Irritant","Abrasive mineral (technically a crystallized modification of carbon)Used in skin care products such as exfoliating cleansers where it provides buffing/scrubbing actionMay cause micro tears in skin due to the irregular shape of the particlesResearch supporting diamond powder’s use in cosmetics is lacking"
"1766126741-294","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-cocamide-dea-and-mea.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Cocamide DEA And MEA","Rating: Bad","","Categories: Cleansing Agent, Texture Enhancer",""
"1766126747-295","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-calendula-officinalis-flower-oil.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Calendula Officinalis Flower Oil","Rating: Bad","","Categories: Antioxidant, Fragrance: Synthetic and Natural, Plant Extracts","Essential oil taken from the Calendula officinalis, AKA pot marigold, flowerContains volatile, aromatic skin-sensitizing compoundsHas antioxidant and antimicrobial propertiesUsed in cosmetics in concentrations between 0.01-0.1%"
"1766126752-296","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-asimina-triloba-fruit-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Asimina Triloba Fruit Extract","Rating: Bad","Benefits: Hydration","Categories: Plant Extracts, Humectant",""
"1766126757-297","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-apricot-kernel.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Apricot Kernel","Rating: Bad","","Categories: Exfoliant, Plant Extracts",""
"1766126763-298","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-aniba-rosaeodora-wood-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Aniba Rosaeodora (Rosewood) Wood Extract","Rating: Bad","","Categories: Antioxidant, Fragrance: Synthetic and Natural, Plant Extracts","From the rosewood plantHas some antimicrobial propertiesAlso is a potential skin sensitizerCan oxidize on contact with skin and trigger damage"
"1766126768-299","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-amyl-cinnamate.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Amyl Cinnamate","Rating: Bad","","Categories: Fragrance: Synthetic and Natural, Irritant","Also known as pentyl cinnamateFragrance ingredient also used in foodStudies show it can cause skin irritationColorless to pale yellow liquid in its raw form"
"1766126773-300","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-alkyloamides.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Alkyloamides","Rating: Bad","","Categories: Texture Enhancer",""
"1766126779-301","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-acetic-acid.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Acetic Acid","Rating: Bad","","Categories: Irritant, pH Adjuster/Stabilizer","Byproduct of fermentationMain component of vinegar aside from waterUsed to adjust skin care products’ pHHas mild antimicrobial propertiesOveruse or misuse can result in skin damage"
"1766126784-302","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-zingiber-officinale-roscoe.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Zingiber Officinale Roscoe","Rating: Average","Benefits: Soothing","Categories: Plant Extracts, Irritant",""
"1766126789-303","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-zingiberaceae.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Zingiberaceae","Rating: Average","","Categories: Irritant, Plant Extracts, Antioxidant","Plant family AKA the ginger familyApplied topically and ingestedExtracts can provide anti-aging, antioxidant-based benefitsOils can cause skin sensitivity"
"1766126794-304","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-zea-mays-corn-kernel-meal.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Zea Mays (Corn) Kernel Meal","Rating: Average","","Categories: Exfoliant","The independent Cosmetic Ingredient Review panel has ruled Zea mays kernel meal safe as currently used in cosmetics, where its maximum concentration of use is 3%."
"1766126800-305","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-zanthoxylum-bungeanum-fruit-oil.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Zanthoxylum Bungeanum Fruit Oil","Rating: Average","","Categories: Irritant, Plant Extracts, Antioxidant","Also known as prickly ash oilHas antioxidant benefitsAlso has skin-calming abilitiesContains skin sensitizing compounds"
"1766126805-306","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-yucca-schidigera-leaf-root-stem-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Yucca Schidigera Leaf/Root/Stem Extract","Rating: Average","Benefits: Soothing","Categories: Plant Extracts, Antioxidant","AKA yucca extractMay have skin-soothing benefitsContains saponins, which may cause irritationHas antioxidant benefits"
"1766126810-307","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-yucca-schidigera.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Yucca Schidigera","Rating: Average","Benefits: Soothing","Categories: Plant Extracts, Antioxidant",""
"1766126816-308","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-yucca-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Yucca Extract","Rating: Average","Benefits: Soothing","Categories: Plant Extracts, Antioxidant",""
"1766126821-309","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-yogurt.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Yogurt","Rating: Average","Benefits: Hydration, Soothing","Categories: Humectant",""
"1766126826-310","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-yellow-6-lake.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Yellow 6 Lake","Rating: Average","","Categories: Coloring Agent/Pigment",""
"1766126832-311","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-yellow-5-lake.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Yellow 5 Lake","Rating: Average","","Categories: Coloring Agent/Pigment",""
"1766126837-312","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-yellow-5.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Yellow 5","Rating: Average","","Categories: Coloring Agent/Pigment",""
"1766126842-313","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-white-nettle.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","White Nettle","Rating: Average","Benefits: Anti-Aging","Categories: Plant Extracts, Antioxidant, Irritant",""
"1766126847-314","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-walnut-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Walnut Extract","Rating: Average","Benefits: Anti-Aging","Categories: Plant Extracts, Antioxidant",""
"1766126853-315","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-vitamin-h.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Vitamin H","Rating: Average","Benefits: Anti-Aging","Categories: Antioxidant",""
"1766126858-316","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-vitamin-b6.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Vitamin B6","Rating: Average","Benefits: Anti-Aging","Categories: Antioxidant",""
"1766126863-317","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-vitamin-b2.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Vitamin B2","Rating: Average","","Categories: Antioxidant",""
